"id","name","name_short","starts_at_lt","ends_at_lt"
"71e922c8-fda4-4c78-a6af-979d054c0783",Математическое моделирование задач теплообмена,ММЗТ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"92c70946-8d6e-4d46-86a8-2bffd82cde31",Математическое моделирование и прогнозирование механических свойств I,ММПМС1,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"92fa4455-0dae-47c5-943d-60b190133fdc",Математическое моделирование и прогнозирование механических свойств II,ММПМС2,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
f1fa58be-891d-4681-bc7f-3b98d784a88e,Математическое моделирование природных систем,ММПС,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
f47e4b3f-b265-47af-b27f-285ae06d7eeb,Математическое моделирование стохастических потоков,ММСП,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
e804b1e9-c4f9-414a-97e3-740b55d10d13,Машинное обучение,МО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"095905bb-2cb7-4bff-80c6-fe447263ac36",Машинное обучение без учителя,МОБУ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"86666e4f-42a4-4223-94e6-df1b01cdc044",Машины и механизмы в ландшафтном строительстве,ММЛС,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"1faf4364-feaf-4d76-a261-9db25d5cc186",Машины и механизмы в ландшафтном строительстве,МиМЛА,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
"5589d394-412d-4073-a097-8d161ea65891",Медиаанализ и медиапланирование,МАиМП,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
c67f0b20-9546-4b2b-b7aa-cc39c172da42,Медиа-аналитика и медиапланирование,МАиМП,2022-01-10 00:00:00.000,2022-07-18 00:00:00.000
e753705e-34ac-492d-a92e-7c5bb4bd95c0,Медиа-аналитика и медиапланирование,МАиМП,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"71ef0968-58db-489d-8ab9-515203c3af2e",Медиаобразование и медиакритика,Медиакритика,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"42aa1efe-7b2a-465d-a179-6ef9f2d28f27",Медиапроект: от идеи – к прототипу,Медиапроект,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"26cab1c1-b6f5-464e-ab06-74d8a9d03a1d",Медиапроект: от идеи – к прототипу,Медиапроект,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"53df0a5b-77c4-4760-8d26-a1bb35e23388",Медиапроект: от идеи – к прототипу,Медиапроект,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"074b4093-fee4-42cb-92cb-16af31aa0e96",Медиа: формы и контексты,МФиК,2021-09-01 00:00:00.000,2022-01-30 00:00:00.000
db42ed82-83b5-4a65-9fba-e2da10fa4370,Медиаэкология информационной среды,МИС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"256920b9-2a9c-4a3a-9a1b-d385862be70f",Медиаэкология информационной среды,МИС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
b989d73c-ea4f-461b-8f56-2ed95e14ebab,Медиаэкология информационной среды,МИС,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"50b7dcce-1159-4729-852e-515d3b37caa7",Медико-биологические основы физической культуры и спорта,МБОФКиС ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"1efbbc44-0a1f-45f4-a9f6-03d136c78fbf",Медико-биологические основы физической культуры и спорта,МБОФКиС ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"4fc9f70c-ffa3-4ad9-8beb-4901ba03e29c",Медико-биологическое сопровождение в фитнесе и массовом спорте,МБСФиМС,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
bd2bee92-991b-47d1-aaaf-8ed088ba4175,Медико-биологическое сопровождение в фитнесе и массовом спорте,МБСФМС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b7d4ce67-9b62-4cc2-8670-c8b090e365a3,Медицинская антропология,МА,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"280648ca-1729-4a3b-93b3-1d6635c62b50",Медицинская биохимия,МБ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"54b7993d-2990-4f7b-a26b-25f2663ab4c7",Медицинское право,МП,2022-02-07 00:00:00.000,2022-07-25 00:00:00.000
cc424425-0426-4be3-9ce0-4bb02cded8d3,Междисциплинарные подходы в исторических исследованиях ,МП,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
f13b56c3-1f08-4236-8356-0f188d77da4d,"Международная безопасность: угрозы,  вызовы и перспективы",МБ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"72bd5c29-40df-4f76-8b26-879ad5a95c58","Международная безопасность: угрозы,  вызовы и перспективы",МБ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"1fb82259-e220-4d4c-bcd4-98ca1384d431","Международная деловая коррупция и борьба с легализацией доходов, полученных преступным путем ",МДК И БЛД,2021-09-01 00:00:00.000,2022-02-28 00:00:00.000
"0c79afde-6719-4809-abd7-0d326de1eeed",Международная интеграция и международные организации,МОиМИ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"480afddf-9481-482e-a3cb-c79edfc2741d",Международная экономическая безопасность,МЭБ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
cff57572-e409-4a14-9465-3053df637135,Международное право,СоврМП,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"86a3ebf4-e9e7-4df6-bfce-36a841ee6fee",Международное право,СоврМП,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"1859a639-2c5e-457c-b322-c8d54c203666",Международное право,мп,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
"876394c2-4724-4798-95c0-eb4966160ce9",Международное право2,МП2,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
e62531b6-a960-427e-9290-382831a9c42f,Международное сотрудничество в области экологии, МС в СООС,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
"7b613d84-bd79-4064-b39d-8d1ab796a906",Международное таможенное право,МТамП,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"191479f4-2fd8-4081-8488-e67d4535669e",Международное таможенное право,МТамП,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"60760e8c-ca76-4231-b0b3-30cde73f839b",Международное таможенное право,МТамП,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"70f6fd14-db34-4510-a62a-0cf471ac596e",Международное частное право,МЧП,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
a7c32d41-4760-4aae-9713-6c0c2c0ebbf1,Международное частное право,МЧП,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"5d93294e-b279-4e67-99d4-03ff528531aa",Международное частное право,МЧП,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
f4dc87d2-0aa0-4a07-802f-369ac2814a3e,"Международно-правовая охрана семьи, материнства и детства ",МПОСМД ОФО,2022-02-07 00:00:00.000,2022-07-17 00:00:00.000
"767c772e-aaca-487d-81cd-c0a9def75aaf","Международно-правовая охрана семьи, материнства и детства ",МПОСМД ЗФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
aa0f0eff-0849-4bf5-9658-038b6666fa28,Международные отношения и безопасность в информационном обществе,МОиБвИО,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"02682004-df5d-4fbe-a51e-6f64973136d3",Международные практики менеджмента,МПМ,2022-01-31 00:00:00.000,2022-07-11 00:00:00.000
c368a4ff-705d-454d-b61c-3b54d682b476,Международные стандарты аудита,МСА,2021-09-01 00:00:00.000,2022-02-28 00:00:00.000
"007f1693-3310-4204-bcc6-85db12dda56e",Международные экономические интеграции,МЭИ ,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
"07afd92d-868e-42e9-b131-7c309d4951c3",Международные экономические интеграции,МЭИ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"09d6e36c-ccd9-4608-a6c7-f242bf5cdb8a",Международный бизнес,МБ,2022-02-21 00:00:00.000,2022-07-14 00:00:00.000
"628c7564-f1d2-41a8-b1e8-4c8accfa510b",Международный бизнес,МБ,2022-01-10 00:00:00.000,2022-07-25 00:00:00.000
c641cd2b-bea2-4ed2-8384-96461bf14c6c,Международный бизнес: стратегии развития,МБСР,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
"56f0979f-74e2-4ad1-93e4-20d06564d5b8",Международный маркетинг,М ММ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"28227bbb-cd86-44b0-819b-cdb13ecd2e0a",Международный менеджмент,ММ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
dd706a0c-4589-4085-aeaa-db14613eda88,Международный менеджмент и социальная ответственность бизнеса,ММиСОБ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
fa020714-335d-4165-b877-4fc6d51437f2,Межкультурная коммуникация в кейсах,МКК,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"4bb51088-71d9-4191-93bf-2782885624e0",Межкультурная коммуникация в кейсах,МКК,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
fc02895f-1790-49ee-80b8-447f5c3b3cb8,Межкультурная коммуникация в кейсах,МКК,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"6b261321-ce80-45f3-aa47-fb1d23142130",Мейкерство,Мейкерство,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
fc908fef-589c-4b8c-9caa-3085fe74a631,Мембранный транспорт,МемТранс,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
"4a489404-f024-44ce-ac54-0b0ab0b925cb",Менеджмент и маркетинг,МиМ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
ad42bd5d-316f-48b8-ab02-245502ab4bc7,Менеджмент и маркетинг в туристской индустрии (Менеджмент в туризме) (6 семестр),МвТ,2022-02-14 00:00:00.000,2022-08-08 00:00:00.000
d6524dd6-51f8-4cbd-a521-831e05d563a6,Менеджмент качества,МК,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"93e727ba-17f2-40f0-9941-c648052e598b",Менеджмент торговых сетей,МТС,2022-01-10 00:00:00.000,2022-07-18 00:00:00.000
"2a897948-2944-4850-9597-3e03cd99456e",Менеджмент физкультурно-спортивной организации,МФСО,2022-01-24 00:00:00.000,2022-07-04 00:00:00.000
f7fb5b89-4e16-4d04-bd9a-f82a962cbcc0,Менеджмент физкультурно-спортивной организации,МФСО,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
a705ffe1-f0dc-4b10-ae0c-a551b77f84be,Методика диссертационного исследования,МДИ,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
c3e08960-02bb-4e0b-bf74-7a2ac9a5fda0,Методика изобразительного искусства и ручного труда  (специальная),МетИЗОиРТ(спец.),2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
e6f33476-10be-46e6-a6b1-35d51ea06761,Методика изобразительного искусства и ручного труда  (специальная),МетИЗОиРТ(спец.),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"99937d5d-ac13-4b92-a161-399c7ad8c962",Методика и техника маркетинговых исследований,МиТМИ,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
"5ffa7710-75c8-4073-8db7-1a32c049a190",Методика и технологии поддержки принятия решений,МТППР,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"66056dc2-34b3-4753-9ebe-4926d34a4017",Методика организации научно-исследовательской деятельности и проектной деятельности учащихся в области математики и ее приложений,МетНИРиПД,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"23f3a2cc-a896-4aba-bfeb-c9c6a0160054",Методика полевых ландшафтных исследований,Методика полевых ландшафтных исследований,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
"3982248f-e4fe-4b0c-8fa9-456f6c9d4dcc",Методика преподавания биологии,МПБ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"9775c812-9dcb-439d-af19-30f7d6b4f194",Методика преподавания декоративно-прикладного искусства,МПДПИ,2022-02-14 00:00:00.000,2022-08-01 00:00:00.000
b3855e1a-07e1-4ec2-b3cb-cb6d0fe6917d,Методика  преподавания иностранного языка,МПИЯ,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"2ee8ea40-2325-4344-949b-f0e64ffca84c",Методика преподавания иностранного языка , МПИЯ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
af719dbf-756a-4efd-a636-054c993bef32,Методика преподавания истории и обществознания,Методика ПИиО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
aa0c46c9-8393-400c-8c6c-f097dbefee92,Методика преподавания истории и обществознания для ПО (1 часть),Методика ПИиО-1,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
e0b0fce7-b2ea-44e8-ba1e-67d6fc1f4cf4,Методика преподавания истории и обществознания для ПО (2 часть),Методика ПИиО-2,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
a672b3b8-1fc3-4727-b511-a722363a8d78,Методика преподавания литературы ,МПЛ,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
fed34ac8-600f-4a3e-8a55-9b210760a7f8,Методика преподавания литературы ,МПЛ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"1ae2de75-45aa-4ab2-95b5-f2fbffb7e54c",Методика преподавания литературы ,МПЛ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"83023883-afeb-4448-bfb8-32c826fcf59a",Методика преподавания математики в профильных классах ,МетПМатПК,2022-02-14 00:00:00.000,2022-07-04 00:00:00.000
"7e101b6a-cfbe-415f-b2d9-987324828af9",Методика преподавания математики (специальная),МПМ (С),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
